,media,mediana,inter_linear,inter_cubic,inter_slinear,inter_akima,inter_poly5,inter_spline5,knn,media_movel_3,real,pix
499,,,,,,,,,,,62.30000128149986,69.70663671493531
500,,,,,,,,,,,62.200000113248834,71.51478193998337
501,,,,,,,,,,,61.99999899864197,72.22149991989136
502,,,,,,,,,,,61.899999415874476,73.54198615550995
503,,,,,,,,,,,61.59999992847443,70.29686133265496
504,,,,,,,,,,,61.60000020861625,68.96447873711585
505,,,,,,,,,,,61.499999314546585,65.5028928220272
506,,,,,,,,,,,61.39999964237214,64.1306453704834
507,,,,,,,,,,,61.10000010132789,61.952508497238156
508,,,,,,,,,,,61.09999890327453,61.15520476698876
509,,,,,,,,,,,60.99999923706055,69.81124783158302
510,,,,,,,,,,,60.79999904632568,65.30765631198884
511,,,,,,,,,,,60.499999833107,61.731229460239405
512,,,,,,,,,,,60.3999994635582,61.989577299356455
513,,,,,,,,,,,60.40000109672546,62.13727564811707
514,,,,,,,,,,,60.1000002861023,67.0201443195343
515,,,,,,,,,,,60.000000941753385,63.87473752498626
516,,,,,,,,,,,59.70000038146972,60.437104034423825
517,,,,,,,,,,,59.599999609589574,65.34308457374573
518,,,,,,,,,,,59.599999609589574,63.40881050229072
519,,,,,,,,,,,59.30000019073486,61.7687132358551
520,,,,,,,,,,,59.099999827146526,58.56277791261673
521,,,,,,,,,,,59.00000067353248,71.72218499183656
522,,,,,,,,,,,58.899999380111694,68.61446605324745
523,,,,,,,,,,,58.80000013709069,66.7436303138733
524,,,,,,,,,,,58.70000000894069,73.86029781103133
525,,,,,,,,,,,58.6999997317791,72.78385771512986
526,,,,,,,,,,,58.500000512599954,71.53298656344414
527,,,,,,,,,,,58.29999980926513,73.50255522727966
528,,,,,,,,,,,58.29999988973141,67.96572642922402
529,,,,,,,,,,,58.199999654293066,65.13853387832643
530,,,,,,,,,,,58.199999558925626,64.05097923278808
531,,,,,,,,,,,57.99999963641166,65.4081647336483
532,,,,,,,,,,,57.899999749660495,65.2453882098198
533,,,,,,,,,,,57.89999952316285,63.02770173549652
534,,,,,,,,,,,57.49999971389771,68.09062690734864
535,,,,,,,,,,,57.50000033378601,71.85956823825836
536,,,,,,,,,,,57.39999949038029,64.85500384569168
537,,,,,,,,,,,57.299999710917476,62.19011105298996
538,,,,,,,,,,,57.299999764561655,69.4376119852066
539,,,,,,,,,,,57.199999678134915,71.8456158041954
540,,,,,,,,,,,57.00000028610229,68.4271589398384
541,,,,,,,,,,,56.700000408291814,55.626811522245404
542,,,,,,,,,,,56.59999968409538,58.501613187789914
543,,,,,,,,,,,56.59999968409538,64.09930424690246
544,,,,,,,,,,,56.40000048875808,71.77411838769913
545,,,,,,,,,,,56.099999740719795,72.01892097592354
546,,,,,,,,,,,56.000000312924385,71.61461344957353
547,,,,,,,,,,,56.00000012516975,70.10084925889969
548,,,,,,,,,,,55.79999953508377,65.6837638437748
549,,,,,,,,,,,55.79999971687794,69.30986077785492
550,,,,,,,,,,,55.60000026524067,71.21904689073563
551,,,,,,,,,,,55.499999806284904,62.990662860870366
552,,,,,,,,,,,55.49999987185001,63.60795621871948
553,,,,,,,,,,,55.19999982118606,63.16016831398011
554,,,,,,,,,,,55.200000134110454,64.69833283424379
555,,,,,,,,,,,55.19999988079071,70.39715065360069
556,,,,,,,,,,,51.59999959468842,76.14701149463653
557,,,,,,,,,,,51.59999966621399,66.64265887737274
558,,,,,,,,,,,51.60000016689301,71.73254400491714
559,,,,,,,,,,,51.59999949336052,73.49057878255844
560,,,,,,,,,,,51.60000016689301,75.25723178386689
561,,,,,,,,,,,51.59999949932099,76.87959239482879
562,,,,,,,,,,,51.60000019073486,76.89726101160049
563,,,,,,,,,,,51.60000019073486,72.32605223655702
564,,,,,,,,,,,51.60000019073486,64.99374395012855
565,,,,,,,,,,,51.600001436471935,50.21855332255363
566,,,,,,,,,,,51.5999998986721,61.61561689376832
567,,,,,,,,,,,51.59999950528145,62.726213777065276
568,,,,,,,,,,,51.59999996423721,70.12488729953766
569,,,,,,,,,,,51.60000052154064,65.37291880846024
570,,,,,,,,,,,51.59999996423721,66.10208825469017
571,,,,,,,,,,,51.60000010430813,71.01669356822967
572,,,,,,,,,,,51.599999520182614,66.25250402688981
573,,,,,,,,,,,51.60000053048134,69.80561180114746
574,,,,,,,,,,,51.599999570846556,70.8516305923462
575,,,,,,,,,,,51.599999570846556,72.06057339310647
576,,,,,,,,,,,51.59999963343144,76.58384615182877
577,,,,,,,,,,,51.5999996483326,73.24345743656158
578,,,,,,,,,,,51.59999959468842,75.02461504936218
579,,,,,,,,,,,51.59999966621399,60.91795357465744
580,,,,,,,,,,,51.60000016689301,60.54717946052551
581,,,,,,,,,,,51.59999949336052,61.23235572576523
582,,,,,,,,,,,51.60000016689301,64.64644606113434
583,,,,,,,,,,,51.59999949932099,66.0131950378418
584,,,,,,,,,,,51.600000554323195,63.86767231225967
585,,,,,,,,,,,51.60000019073486,66.70369758605958
586,,,,,,,,,,,51.60000019073486,67.31405897736549
587,,,,,,,,,,,46.199999786913395,70.29145630598069
588,,,,,,,,,,,46.1999996393919,64.37691181898117
589,,,,,,,,,,,46.19999994337559,63.73336219191551
590,,,,,,,,,,,46.20000010803342,60.758794617652896
591,,,,,,,,,,,46.19999991580844,62.20037318468094
592,,,,,,,,,,,46.20000006407499,65.64768533110619
593,,,,,,,,,,,46.20000001266599,69.84823659658431
594,,,,,,,,,,,46.19999997839332,67.66065413951874
595,,,,,,,,,,,46.199999982863666,71.85298986434937
596,,,,,,,,,,,46.20000019669533,66.4623302936554
597,,,,,,,,,,,46.19999976456165,62.51387404799462
598,,,,,,,,,,,46.200000095367436,68.09469767808915
599,,,,,,,,,,,46.199999910593036,63.394616556167605
600,,,,,,,,,,,46.1999999165535,56.15746352672577
601,,,,,,,,,,,46.19999974668026,50.31123152077198
602,,,,,,,,,,,46.200000095367436,59.468436270952225
603,,,,,,,,,,,46.19999974668026,59.870523017644885
604,,,,,,,,,,,46.19999999254942,59.31767029762268
605,,,,,,,,,,,46.19999974668026,62.07893993854523
606,,,,,,,,,,,46.199999830126764,69.79028553962706
607,,,,,,,,,,,46.20000009536743,65.28801165819168
608,,,,,,,,,,,46.20000009536743,53.99217631220817
609,,,,,,,,,,,46.20000009536743,50.924024319648744
610,,,,,,,,,,,46.20000009536743,53.77856419980526
611,,,,,,,,,,,46.199999786913395,55.89597979784012
612,,,,,,,,,,,46.20000069141388,53.0214143872261
613,,,,,,,,,,,46.20000059604645,48.563989865779874
614,,,,,,,,,,,46.1999996393919,55.788596665859224
615,,,,,,,,,,,46.19999994337559,53.84797559082508
616,,,,,,,,,,,46.20000010803342,56.45444520115853
617,,,,,,,,,,,46.19999991580844,54.62799724340439
618,,,,,,,,,,,46.20000006407499,49.85524005889893
619,,,,,,,,,,,46.19999997839332,47.91505687087775
620,,,,,,,,,,,46.199999982863666,55.08765368461609
621,,,,,,,,,,,46.20000019669533,53.862299299240114
622,,,,,,,,,,,46.19999976456165,51.73098128437996
623,,,,,,,,,,,46.199999910593036,48.29587703794241
624,,,,,,,,,,,46.1999999165535,46.56610420942307
625,,,,,,,,,,,46.199999761581424,48.73085708618164
626,,,,,,,,,,,46.200000095367436,52.14323828816414
627,,,,,,,,,,,46.19999974668026,52.145232033729556
628,,,,,,,,,,,46.19999999254942,49.577944946289065
629,,,,,,,,,,,46.19999974668026,49.62486689090729
630,,,,,,,,,,,46.199999830126764,48.324714908003806
631,,,,,,,,,,,46.20000009536743,48.5307438403368
632,,,,,,,,,,,46.20000009536743,48.353414309024814
633,,,,,,,,,,,46.20000009536743,47.692812617123124
634,,,,,,,,,,,46.20000059604645,31.780308997631074
635,,,,,,,,,,,46.1999996393919,55.419311577081686
636,,,,,,,,,,,46.19999994337559,54.053013721108435
637,,,,,,,,,,,46.20000010803342,54.650368702411654
638,,,,,,,,,,,46.19999991580844,56.81251745223999
639,,,,,,,,,,,46.20000006407499,61.73980320692063
640,,,,,,,,,,,46.19999997839332,60.06264790296555
641,,,,,,,,,,,46.20000001266599,54.562769210338594
642,,,,,,,,,,,46.19999997839332,51.09588915407658
643,,,,,,,,,,,46.199999982863666,46.15111647844315
644,,,,,,,,,,,46.20000019669533,44.20182846784592
645,,,,,,,,,,,46.19999976456165,43.03023787550628
646,,,,,,,,,,,46.199999910593036,45.07069352269173
647,,,,,,,,,,,46.1999999165535,46.356332051754
648,,,,,,,,,,,45.99999989271164,57.56583117842674
649,,,,,,,,,,,45.89999998360872,54.36182763874531
650,,,,,,,,,,,45.899999858438974,52.0296609222889
651,,,,,,,,,,,45.80000025779009,54.71128551959992
652,,,,,,,,,,,45.79999998509884,56.60727483034134
653,,,,,,,,,,,45.69999976456165,54.87822738289833
654,,,,,,,,,,,45.60000009536743,46.856499862670894
655,,,,,,,,,,,45.400000038743016,44.26700755953789
656,,,,,,,,,,,44.3999999679625,47.75488009899854
657,,,,,,,,,,,44.400000631809235,53.431396812200546
658,,,,,,,,,,,44.40000008940697,48.879027447104455
659,,,,,,,,,,,44.400000064820055,51.56340434253216
660,,,,,,,,,,,44.400000064820055,55.321431291103366
661,,,,,,,,,,,44.39999990016222,56.40514647960663
662,,,,,,,,,,,44.40000000149012,58.24460951685906
663,,,,,,,,,,,44.39999993592501,58.430910751223564
664,,,,,,,,,,,44.39999998211861,53.99729338884354
665,,,,,,,,,,,44.39999993592501,50.58619845211506
666,,,,,,,,,,,44.39999998956919,48.06772291660309
667,,,,,,,,,,,44.40000012293458,46.24949156045914
668,,,,,,,,,,,44.39999992400408,43.88218832165003
669,,,,,,,,,,,44.40000014826656,41.80955913178623
670,,,,,,,,,,,44.40000009983778,41.60421723611653
671,,,,,,,,,,,44.40000002384186,44.26509430706501
672,,,,,,,,,,,44.200000033527616,44.06380855739117
673,,,,,,,,,,,43.69999992251397,51.122911596298216
674,,,,,,,,,,,43.69999986663461,49.176750102639204
675,,,,,,,,,,,43.700000040233135,46.725550797581676
676,,,,,,,,,,,43.69999986663461,48.856628340482715
677,,,,,,,,,,,43.699999918043616,52.70491512417793
678,,,,,,,,,,,43.700000061839816,49.89751353412866
679,,,,,,,,,,,43.700000061839816,48.84827700853348
680,,,,,,,,,,,43.700000061839816,50.26840137988329
681,,,,,,,,,,,43.700000036507845,51.098464131355286
682,,,,,,,,,,,43.39999956488609,56.759653425216676
683,,,,,,,,,,,43.299999845027926,51.59190095663071
684,,,,,,,,,,,43.19999994486571,50.45552843213082
685,,,,,,,,,,,43.199999982863666,51.30910485386848
686,,,,,,,,,,,43.100000052154066,51.64234496355057
687,,,,,,,,,,,43.099999986588955,50.28084701150656
688,,,,,,,,,,,43.09999992735684,46.07178852930665
689,,,,,,,,,,,42.899999949336056,44.02528051063418
690,,,,,,,,,,,42.899999995157124,45.07833417654037
691,,,,,,,,,,,42.90000006146729,48.09202471971512
692,,,,,,,,,,,42.800000049918886,51.36385718882084
693,,,,,,,,,,,42.80000002682209,56.60108632743359
694,,,,,,,,,,,42.699999888241294,56.82841112017631
695,,,,,,,,,,,42.70000012516976,58.371788275241855
696,,,,,,,,,,,42.599999961256984,51.67293566167355
697,,,,,,,,,,,42.59999998807908,51.80938023328781
698,,,,,,,,,,,42.599999954551464,51.951319319009784
699,,,,,,,,,,,42.50000008642674,46.83898047804833
700,,,,,,,,,,,42.49999993592501,42.277805554866795
701,,,,,,,,,,,42.40000012814999,43.917017170786856
702,,,,,,,,,,,42.299999962747094,54.799049231410024
703,,,,,,,,,,,42.299999962747094,51.78456351459026
704,,,,,,,,,,,42.19999995566904,50.782492184638976
705,,,,,,,,,,,42.00000001322478,52.3263184428215
706,,,,,,,,,,,41.90000004321337,53.30364602804184
707,,,,,,,,,,,41.90000023245811,45.540748822689054
708,,,,,,,,,,,41.89999972581863,41.49540401697159
709,,,,,,,,,,,41.80000044703483,60.50634510517121
710,,,,,,,,,,,41.79999986663461,54.54142040014267
711,,,,,,,,,,,41.7,53.30810517370701
712,,,,,,,,,,,41.6,53.66133884191513
713,,,,,,,,,,,41.6,52.92367143630982
714,,,,,,,,,,,41.4,57.62677686214447
715,,,,,,,,,,,41.40000003427267,60.149646639823914
716,,,,,,,,,,,41.40000005885959,59.31391044259071
717,,,,,,,,,,,41.20000006258488,60.7278767824173
718,,,,,,,,,,,41.10000000596047,56.53840394020081
719,,,,,,,,,,,41.09999994337559,52.431521964073184
720,,,,,,,,,,,40.99999994933606,49.17630555182696
721,,,,,,,,,,,40.999999998509885,49.45486302375794
722,,,,,,,,,,,40.99999994933606,51.54859200716019
723,,,,,,,,,,,40.89999997541309,55.39753304123878
724,,,,,,,,,,,40.600000607967374,50.01815341711044
725,,,,,,,,,,,40.499999192357066,48.75468916893006
